X [s],R BICEPS BRACHII: EMG 1 [V],L BICEPS BRACHII: EMG 2 [V]
41.5567241,-0.0130922,0.1038987
41.5571897,-0.0139315,0.1186694
41.5576552,-0.0162814,0.1270619
41.5581207,-0.0164492,0.1310903
41.5585862,-0.0172885,0.1332723
41.5590517,-0.018967,0.1341115
41.5595172,-0.0191348,0.1320974
41.5599828,-0.0206455,0.1290761
41.5604483,-0.0236667,0.124712
41.5609138,-0.0250095,0.1206836
41.5613793,-0.0241703,0.1166552
41.5618448,-0.0231632,0.1122911
41.5623103,-0.0206455,0.1079271
41.5627759,-0.0146029,0.1045701
41.5632414,-0.0095674,0.105745
41.5637069,-0.0060426,0.1084306
41.5641724,-0.0035248,0.1082628
41.5646379,-0.0025177,0.1015488
41.5651034,-0.0035248,0.0891279
41.565569,-0.005539,0.0720073
41.5660345,-0.0082246,0.0535439
41.5665,-0.0107424,0.0354162
41.5669655,-0.0092317,0.0193027
41.567431,-0.0065461,0.0078889
41.5678966,-0.0058747,0.0005035
41.5683621,-0.0058747,-0.0035248
41.5688276,0.0011749,-0.0057069
41.5692931,0.0184634,-0.0083925
41.5697586,0.0339055,-0.012253
41.5702241,0.0407874,-0.0176242
41.5706897,0.0428016,-0.0226596
41.5711552,0.0438087,-0.0276951
41.5716207,0.0439765,-0.0307164
41.5720862,0.0407874,-0.0303807
41.5725517,0.0303807,-0.0283665
41.5730172,0.0112459,-0.0290379
41.5734828,-0.0146029,-0.0327306
41.5739483,-0.0438087,-0.0337377
41.5744138,-0.0699931,-0.0330663
41.5748793,-0.0881209,-0.0323949
41.5753448,-0.0965133,-0.0317235
41.5758103,-0.0944991,-0.0297093
41.5762759,-0.0856031,-0.0243381
41.5767414,-0.0736858,-0.0099031
41.5772069,-0.0614328,0.0142672
41.5776724,-0.0481727,0.0318914
41.5781379,-0.0360876,0.0317235
41.5786034,-0.0287022,0.0152743
41.579069,-0.0253452,-0.008896
41.5795345,-0.0216526,-0.0297093
41.58,-0.0078889,-0.0431373
41.5804655,0.0151064,-0.0481727
41.580931,0.036759,-0.043473
41.5813966,0.0471656,-0.0330663
41.5818621,0.0461585,-0.0209812
41.5823276,0.0370947,-0.0075532
41.5827931,0.0236667,0.0048676
41.5832586,0.0036927,0.0146029
41.5837241,-0.0196384,0.0198062
41.5841897,-0.0360876,0.0216526
41.5846552,-0.0399481,0.0240024
41.5851207,-0.0297093,0.0258488
41.5855862,-0.0090639,0.026688
41.5860517,0.0152743,0.0283665
41.5865172,0.0387732,0.0288701
41.5869828,0.0607614,0.0287022
41.5874483,0.0783856,0.0305486
41.5879138,0.084596,0.0307164
41.5883793,0.0733501,0.0292058
41.5888448,0.0414588,0.0270237
41.5893103,-0.0068818,0.0260166
41.5897759,-0.0673075,0.0260166
41.5902414,-0.1320974,0.0260166
41.5907069,-0.1842985,0.0240024
41.5911724,-0.2116579,0.0226596
41.5916379,-0.2187076,0.0226596
41.5921034,-0.209308,0.0236667
41.592569,-0.1824521,0.0229953
41.5930345,-0.1451896,0.0219883
41.5935,-0.1082628,0.0213169
41.5939655,-0.0760357,0.0209812
41.594431,-0.0409552,0.0203098
41.5948966,0.0075532,0.0196384
41.5953621,0.0595865,0.0179599
41.5958276,0.0944991,0.0159457
41.5962931,0.1075914,0.0152743
41.5967586,0.1038987,0.0152743
41.5972241,0.0882887,0.0139315
41.5976897,0.0651255,0.0142672
41.5981552,0.0374304,0.0152743
41.5986207,0.0087282,0.0159457
41.5990862,-0.0169528,0.0169528
41.5995517,-0.0332341,0.0182956
41.6000172,-0.0397803,0.0166171
41.6004828,-0.0377661,0.0146029
41.6009483,-0.0305486,0.0140993
41.6014138,-0.0199741,0.014435
41.6018793,-0.0124208,0.0154421
41.6023448,-0.0078889,0.0149386
41.6028103,-0.0031891,0.0146029
41.6032759,0.0020142,0.0152743
41.6037414,0.0041962,0.0166171
41.6042069,0.0025177,0.0159457
41.6046724,0.0016785,0.014435
41.6051379,0.0015106,0.0119173
41.6056034,0.0010071,0.0112459
41.606069,0.0003357,0.0125887
41.6065345,-0.0005035,0.0135958
41.607,-0.0028534,0.0139315
41.6074655,-0.0048676,0.0146029
41.607931,-0.0070497,0.0149386
41.6083966,-0.0104067,0.0162814
41.6088621,-0.0129244,0.0166171
41.6093276,-0.0125887,0.0171206
41.6097931,-0.0119173,0.0179599
41.6102586,-0.0115816,0.0172885
41.6107241,-0.0104067,0.01561
41.6111897,-0.0090639,0.0152743
41.6116552,-0.0105745,0.0149386
41.6121207,-0.0132601,0.0213169
41.6125862,-0.01561,0.0602579
41.6130517,-0.0176242,0.1166552
41.6135172,-0.0182956,0.1455253
41.6139828,-0.0169528,0.128069
41.6144483,-0.0159457,0.0817426
41.6149138,-0.0152743,0.030045
41.6153793,-0.0139315,-0.0176242
41.6158448,-0.0142672,-0.0580758
41.6163103,-0.0162814,-0.0884565
41.6167759,-0.0176242,-0.110277
41.6172414,-0.0176242,-0.1205158
41.6177069,-0.018967,-0.1163195
41.6181724,-0.0206455,-0.0978561
41.6186379,-0.0216526,-0.0696574
41.6191034,-0.0213169,-0.0384375
41.619569,-0.0194705,-0.012253
41.6200345,-0.0179599,0.0068818
41.6205,-0.0174563,0.0199741
41.6209655,-0.0187991,0.0290379
41.621431,-0.0206455,0.0347448
41.6218966,-0.0216526,0.0397803
41.6223621,-0.0209812,0.0438087
41.6228276,-0.0209812,0.0458228
41.6232931,-0.0208133,0.047837
41.6237586,-0.0198062,0.0505226
41.6242241,-0.0176242,0.0527047
41.6246897,-0.0146029,0.0558938
41.6251552,-0.0139315,0.0582437
41.6256207,-0.0149386,0.0595865
41.6260862,-0.01561,0.0602579
41.6265517,-0.0161135,0.061265
41.6270172,-0.0169528,0.0602579
41.6274828,-0.0174563,0.0555581
41.6279483,-0.0186313,0.0471656
41.6284138,-0.0203098,0.036759
41.6288793,-0.0203098,0.0260166
41.6293448,-0.018967,0.0159457
41.6298103,-0.0176242,0.0085603
41.6302759,-0.018967,0.0035248
41.6307414,-0.0203098,-0.0001678
41.6312069,-0.0213169,-0.0025177
41.6316724,-0.0243381,-0.0028534
41.6321379,-0.0297093,-0.0001678
41.6326034,-0.0344091,0.0023499
41.633069,-0.0350805,0.0045319
41.6335345,-0.0350805,0.0065461
41.634,-0.0352483,0.0078889
41.6344655,-0.0344091,0.0092317
41.634931,-0.0344091,0.0109102
41.6353966,-0.0327306,0.0112459
41.6358621,-0.0297093,0.0114137
41.6363276,-0.0271916,0.0125887
41.6367931,-0.0260166,0.0132601
41.6372586,-0.0250095,0.0132601
41.6377241,-0.0226596,0.0129244
41.6381897,-0.0203098,0.0125887
41.6386552,-0.0182956,0.012253
41.6391207,-0.0162814,0.0125887
41.6395862,-0.0157778,0.0132601
41.6400517,-0.01561,0.0137636
41.6405172,-0.0151064,0.0132601
41.6409828,-0.0132601,0.0129244
41.6414483,-0.012253,0.0224918
41.6419138,-0.0129244,0.0464942
41.6423793,-0.0117494,0.0696574
41.6428448,-0.0105745,0.0780499
41.6433103,-0.0095674,0.0686503
41.6437759,-0.0104067,0.0468299
41.6442414,-0.0112459,0.0193027
41.6447069,-0.0102388,-0.0102388
41.6451724,-0.0092317,-0.0330663
41.6456379,-0.0092317,-0.0464942
41.6461034,-0.0105745,-0.0518654
41.646569,-0.0119173,-0.0491798
41.6470345,-0.0129244,-0.0391089
41.6475,-0.0132601,-0.0270237
41.6479655,-0.0132601,-0.0152743
41.648431,-0.0132601,-0.0052033
41.6488966,-0.0135958,0.0048676
41.6493621,-0.0140993,0.0119173
41.6498276,-0.0149386,0.0172885
41.6502931,-0.01561,0.0206455
41.6507586,-0.0152743,0.0226596
41.6512241,-0.0139315,0.0240024
41.6516897,-0.0124208,0.0250095
41.6521552,-0.012253,0.0253452
41.6526207,-0.0127565,0.0263523
41.6530862,-0.0135958,0.0255131
41.6535517,-0.0142672,0.0236667
41.6540172,-0.0139315,0.0213169
41.6544828,-0.0135958,0.0199741
41.6549483,-0.0139315,0.0182956
41.6554138,-0.0149386,0.0146029
41.6558793,-0.0135958,0.012253
41.6563448,-0.0137636,0.026688
41.6568103,-0.0146029,0.0589151
41.6572759,-0.0152743,0.0911421
41.6577414,-0.01561,0.1038987
41.6582069,-0.0162814,0.0931563
41.6586724,-0.0182956,0.0629435
41.6591379,-0.0191348,0.0166171
41.6596034,-0.0193027,-0.036759
41.660069,-0.0194705,-0.0874495
41.6605345,-0.0203098,-0.1243763
41.661,-0.0203098,-0.1388113
41.6614655,-0.0193027,-0.1307546
41.661931,-0.018967,-0.1052415
41.6623966,-0.017792,-0.0693217
41.6628621,-0.017792,-0.03122
41.6633276,-0.0193027,0.0038605
41.6637931,-0.0213169,0.0307164
41.6642586,-0.0203098,0.0471656
41.6647241,-0.0182956,0.0575723
41.6651897,-0.0169528,0.0641184
41.6656552,-0.0169528,0.0683146
41.6661207,-0.0176242,0.0713359
41.6665862,-0.018967,0.0730144
41.6670517,-0.0186313,0.0743572
41.6675172,-0.017792,0.0743572
41.6679828,-0.0167849,0.072343
41.6684483,-0.017792,0.070161
41.6689138,-0.0204776,0.0669718
41.6693793,-0.0219883,0.0626078
41.6698448,-0.0204776,0.0575723
41.6703103,-0.0184634,0.0535439
41.6707759,-0.0176242,0.0505226
41.6712414,-0.0176242,0.047837
41.6717069,-0.0166171,0.0438087
41.6721724,-0.0162814,0.0387732
41.6726379,-0.0176242,0.0344091
41.6731034,-0.0182956,0.030045
41.673569,-0.0182956,0.0253452
41.6740345,-0.0181277,0.0199741
41.6745,-0.0166171,0.0149386
41.6749655,-0.0152743,0.0119173
41.675431,-0.0142672,0.0105745
41.6758966,-0.0139315,0.0102388
41.6763621,-0.0149386,0.0092317
41.6768276,-0.0139315,0.0078889
41.6772931,-0.0117494,0.0072175
41.6777586,-0.0105745,0.0052033
41.6782241,-0.0105745,0.0025177
41.6786897,-0.0112459,-0.0015106
41.6791552,-0.0125887,-0.0050355
41.6796207,-0.014435,-0.0062104
41.6800862,-0.0164492,-0.0057069
41.6805517,-0.0186313,-0.0048676
41.6810172,-0.0184634,-0.0045319
41.6814828,-0.0166171,-0.0028534
41.6819483,-0.0157778,-0.0010071
41.6824138,-0.0157778,-0.0015106
41.6828793,-0.01561,-0.0010071
41.6833448,-0.0146029,0.0005035
41.6838103,-0.0132601,0.0010071
41.6842759,-0.0127565,0.0011749
41.6847414,-0.0112459,0.0028534
41.6852069,-0.0102388,0.0031891
41.6856724,-0.012253,0.0030213
41.6861379,-0.0166171,0.0036927
41.6866034,-0.0209812,0.0045319
41.687069,-0.0229953,0.0057069
41.6875345,-0.0229953,0.0065461
41.688,-0.0223239,0.0065461
41.6884655,-0.0196384,0.0065461
41.688931,-0.0179599,0.0099031
41.6893966,-0.0203098,0.0219883
41.6898621,-0.0240024,0.0411231
41.6903276,-0.0268559,0.0569009
41.6907931,-0.0273594,0.0616007
41.6912586,-0.0283665,0.0528725
41.6917241,-0.0310521,0.0350805
41.6921897,-0.0323949,0.0119173
41.6926552,-0.030045,-0.0142672
41.6931207,-0.026688,-0.0337377
41.6935862,-0.0243381,-0.0431373
41.6940517,-0.0216526,-0.0438087
41.6945172,-0.0198062,-0.0377661
41.6949828,-0.0196384,-0.0290379
41.6954483,-0.0186313,-0.0176242
41.6959138,-0.0167849,-0.0062104
41.6963793,-0.01561,0.0028534
41.6968448,-0.0146029,0.0082246
41.6973103,-0.0129244,0.0115816
41.6977759,-0.0117494,0.0149386
41.6982414,-0.0109102,0.0184634
41.6987069,-0.0115816,0.0216526
41.6991724,-0.012253,0.0250095
41.6996379,-0.0124208,0.0260166
41.7001034,-0.012253,0.0265202
41.700569,-0.0112459,0.0276951
41.7010345,-0.0104067,0.0298772
41.7015,-0.0104067,0.0307164
41.7019655,-0.0092317,0.0313878
41.702431,-0.0075532,0.0303807
41.7028966,-0.0062104,0.0307164
41.7033621,-0.0062104,0.0327306
41.7038276,-0.0082246,0.0320592
41.7042931,-0.0120851,0.0303807
41.7047586,-0.0164492,0.0303807
41.7052241,-0.0203098,0.030045
41.7056897,-0.0231632,0.030045
41.7061552,-0.0243381,0.0297093
41.7066207,-0.0219883,0.030045
41.7070862,-0.0199741,0.030045
41.7075517,-0.0196384,0.030045
41.7080172,-0.0182956,0.0280308
41.7084828,-0.0176242,0.0260166
41.7089483,-0.0171206,0.0240024
41.7094138,-0.0159457,0.0226596
41.7098793,-0.0142672,0.0213169
41.7103448,-0.0119173,0.0204776
41.7108103,-0.0120851,0.0186313
41.7112759,-0.0129244,0.0162814
41.7117414,-0.0130922,0.0139315
41.7122069,-0.0146029,0.0112459
41.7126724,-0.0152743,0.0095674
41.7131379,-0.0139315,0.0102388
41.7136034,-0.0139315,0.0186313
41.714069,-0.0139315,0.036759
41.7145345,-0.0142672,0.0555581
41.715,-0.0149386,0.0659648
41.7154655,-0.0146029,0.0656291
41.715931,-0.0130922,0.0562295
41.7163966,-0.0129244,0.0381018
41.7168621,-0.0146029,0.0125887
41.7173276,-0.0159457,-0.0149386
41.7177931,-0.0179599,-0.0411231
41.7182586,-0.0203098,-0.0582437
41.7187241,-0.0218204,-0.0673075
41.7191897,-0.0196384,-0.0699931
41.7196552,-0.0179599,-0.0636149
41.7201207,-0.0172885,-0.0340734
41.7205862,-0.0179599,0.0213169
41.7210517,-0.0186313,0.0958419
41.7215172,-0.0186313,0.1740597
41.7219828,-0.0184634,0.2354925
41.7224483,-0.0191348,0.261677
41.7229138,-0.0208133,0.2512703
41.7233793,-0.0206455,0.2173648
41.7238448,-0.0182956,0.1623102
41.7243103,-0.0169528,0.0825818
41.7247759,-0.0176242,-0.018967
41.7252414,-0.0176242,-0.1285725
41.7257069,-0.0171206,-0.233814
41.7261724,-0.0182956,-0.3204242
41.7266379,-0.018967,-0.3701076
41.7271034,-0.0198062,-0.3731289
41.727569,-0.0206455,-0.3326772
41.7280345,-0.0216526,-0.2623484
41.7285,-0.0213169,-0.1797665
41.7289655,-0.0194705,-0.1022202
41.729431,-0.018967,-0.0387732
41.7298966,-0.018967,0.0085603
41.7303621,-0.0176242,0.0391089
41.7308276,-0.0149386,0.0582437
41.7312931,-0.0142672,0.0710002
41.7317586,-0.0159457,0.079057
41.7322241,-0.0179599,0.0810712
41.7326897,-0.0179599,0.0803998
41.7331552,-0.0182956,0.0783856
41.7336207,-0.018967,0.0783856
41.7340862,-0.018967,0.0800641
41.7345517,-0.0182956,0.0814069
41.7350172,-0.0157778,0.0814069
41.7354828,-0.0135958,0.0803998
41.7359483,-0.0130922,0.0797284
41.7364138,-0.0129244,0.0793927
41.7368793,-0.0117494,0.0793927
41.7373448,-0.0109102,0.0800641
41.7378103,-0.0105745,0.0797284
41.7382759,-0.0119173,0.0777142
41.7387414,-0.0124208,0.0750286
41.7392069,-0.0125887,0.0740215
41.7396724,-0.0130922,0.0740215
41.7401379,-0.0139315,0.0814069
41.7406034,-0.0134279,0.0951705
41.741069,-0.012253,0.1055772
41.7415345,-0.0130922,0.1085985
41.742,-0.0154421,0.1032273
41.7424655,-0.0182956,0.0958419
41.742931,-0.0209812,0.0877852
41.7433966,-0.0243381,0.0716716
41.7438621,-0.0271916,0.0451514
41.7443276,-0.0273594,0.0186313
41.7447931,-0.0256809,-0.0048676
41.7452586,-0.024506,-0.0281987
41.7457241,-0.0229953,-0.0538796
41.7461897,-0.0193027,-0.0753643
41.7466552,-0.0166171,-0.0887922
41.7471207,-0.0179599,-0.0931563
41.7475862,-0.0182956,-0.0874495
41.7480517,-0.0176242,-0.0726787
41.7485172,-0.0151064,-0.0525368
41.7489828,-0.0132601,-0.0327306
41.7494483,-0.0129244,-0.0149386
41.7499138,-0.0137636,-0.0001678
41.7503793,-0.0151064,0.0119173
41.7508448,-0.01561,0.0206455
41.7513103,-0.0169528,0.026688
41.7517759,-0.0166171,0.0305486
41.7522414,-0.0147707,0.0347448
41.7527069,-0.0149386,0.0384375
41.7531724,-0.0149386,0.0391089
41.7536379,-0.0135958,0.0386053
41.7541034,-0.0119173,0.0392767
41.754569,-0.0129244,0.0424659
41.7550345,-0.0135958,0.0480049
41.7555,-0.012253,0.0522011
41.7559655,-0.0102388,0.0528725
41.756431,-0.0092317,0.0480049
41.7568966,-0.008896,0.0404517
41.7573621,-0.0082246,0.0320592
41.7578276,-0.0077211,0.0240024
41.7582931,-0.0070497,0.0146029
41.7587586,-0.0065461,0.0062104
41.7592241,-0.0092317,0.0011749
41.7596897,-0.0124208,-0.0008392
41.7601552,-0.01561,-0.0025177
41.7606207,-0.0196384,-0.0028534
41.7610862,-0.0240024,-0.0001678
41.7615517,-0.0271916,0.0025177
41.7620172,-0.0290379,0.0048676
41.7624828,-0.0283665,0.0072175
41.7629483,-0.0270237,0.0092317
41.7634138,-0.0273594,0.0119173
41.7638793,-0.0283665,0.0139315
41.7643448,-0.0287022,0.0152743
41.7648103,-0.0297093,0.01561
41.7652759,-0.0290379,0.0146029
41.7657414,-0.026688,0.014435
41.7662069,-0.0251774,0.0146029
41.7666724,-0.023331,0.0152743
41.7671379,-0.0209812,0.0146029
41.7676034,-0.0193027,0.014435
41.768069,-0.0186313,0.0146029
41.7685345,-0.0179599,0.0146029
41.769,-0.0166171,0.0135958
41.7694655,-0.0152743,0.0125887
41.769931,-0.0135958,0.0102388
41.7703966,-0.0125887,0.0078889
41.7708621,-0.0137636,0.0065461
41.7713276,-0.0135958,0.0060426
41.7717931,-0.0135958,0.0065461
41.7722586,-0.0120851,0.0075532
41.7727241,-0.0104067,0.0078889
41.7731897,-0.0092317,0.0085603
41.7736552,-0.0078889,0.0085603
41.7741207,-0.0065461,0.0082246
41.7745862,-0.0068818,0.0065461
41.7750517,-0.0075532,0.0058747
41.7755172,-0.0077211,0.0078889
41.7759828,-0.0082246,0.0092317
41.7764483,-0.0105745,0.0092317
41.7769138,-0.0117494,0.0092317
41.7773793,-0.0119173,0.0115816
41.7778448,-0.0115816,0.0119173
41.7783103,-0.0112459,0.0105745
41.7787759,-0.0132601,0.0099031
41.7792414,-0.0166171,0.0105745
41.7797069,-0.0179599,0.0125887
41.7801724,-0.0196384,0.0132601
41.7806379,-0.0223239,0.0129244
41.7811034,-0.0256809,0.0139315
41.781569,-0.0288701,0.0135958
41.7820345,-0.0287022,0.0125887
41.7825,-0.0260166,0.0104067
41.7829655,-0.0223239,0.0139315
41.783431,-0.0199741,0.0280308
41.7838966,-0.0198062,0.0466621
41.7843621,-0.0191348,0.0558938
41.7848276,-0.0169528,0.0535439
41.7852931,-0.0167849,0.043473
41.7857586,-0.0182956,0.0292058
41.7862241,-0.0193027,0.0115816
41.7866897,-0.0196384,-0.0078889
41.7871552,-0.0199741,-0.0280308
41.7876207,-0.0196384,-0.0411231
41.7880862,-0.018967,-0.0441444
41.7885517,-0.018967,-0.0394446
41.7890172,-0.0181277,-0.0290379
41.7894828,-0.0162814,-0.0171206
41.7899483,-0.0149386,-0.0062104
41.7904138,-0.0149386,0.0038605
41.7908793,-0.0154421,0.0137636
41.7913448,-0.01561,0.0193027
41.7918103,-0.01561,0.0219883
41.7922759,-0.0152743,0.0229953
41.7927414,-0.0137636,0.0256809
41.7932069,-0.0127565,0.0273594
41.7936724,-0.0130922,0.027863
41.7941379,-0.0129244,0.0280308
41.7946034,-0.0135958,0.0273594
41.795069,-0.0146029,0.0270237
41.7955345,-0.0166171,0.026688
41.796,-0.0186313,0.0260166
41.7964655,-0.0196384,0.0250095
41.796931,-0.0191348,0.0256809
41.7973966,-0.0176242,0.026688
41.7978621,-0.0172885,0.0270237
41.7983276,-0.0172885,0.0260166
41.7987931,-0.0172885,0.0240024
41.7992586,-0.0176242,0.0226596
41.7997241,-0.0203098,0.0219883
41.8001897,-0.0218204,0.0213169
41.8006552,-0.0199741,0.0191348
41.8011207,-0.0162814,0.0172885
41.8015862,-0.0139315,0.0169528
41.8020517,-0.0137636,0.0166171
41.8025172,-0.0146029,0.0166171
41.8029828,-0.01561,0.0172885
41.8034483,-0.0164492,0.0182956
41.8039138,-0.0181277,0.0179599
41.8043793,-0.0186313,0.018967
41.8048448,-0.0184634,0.0273594
41.8053103,-0.0174563,0.0414588
41.8057759,-0.0176242,0.0562295
41.8062414,-0.0186313,0.0669718
41.8067069,-0.0199741,0.0674754
41.8071724,-0.0203098,0.0562295
41.8076379,-0.0196384,0.0370947
41.8081034,-0.0169528,0.012253
41.808569,-0.0142672,-0.0169528
41.8090345,-0.0135958,-0.0424659
41.8095,-0.012253,-0.0575723
41.8099655,-0.0104067,-0.0632792
41.810431,-0.008896,-0.0609293
41.8108966,-0.008896,-0.0522011
41.8113621,-0.0105745,-0.0377661
41.8118276,-0.0105745,-0.0206455
41.8122931,-0.0087282,-0.0062104
41.8127586,-0.0075532,0.0038605
41.8132241,-0.0078889,0.0112459
41.8136897,-0.0095674,0.0159457
41.8141552,-0.0119173,0.0186313
41.8146207,-0.0142672,0.0223239
41.8150862,-0.0182956,0.026688
41.8155517,-0.021149,0.0305486
41.8160172,-0.0223239,0.0327306
41.8164828,-0.0223239,0.0354162
41.8169483,-0.023331,0.036759
41.8174138,-0.0251774,0.0364233
41.8178793,-0.0256809,0.0381018
41.8183448,-0.0256809,0.0409552
41.8188103,-0.0256809,0.0424659
41.8192759,-0.024506,0.043473
41.8197414,-0.0223239,0.0454871
41.8202069,-0.0209812,0.0471656
41.8206724,-0.0203098,0.0454871
41.8211379,-0.018967,0.040116
41.8216034,-0.0184634,0.03122
41.822069,-0.0181277,0.0199741
41.8225345,-0.0162814,0.0105745
41.823,-0.0142672,0.0046998
41.8234655,-0.0129244,0.0011749
41.823931,-0.011078,-0.0010071
41.8243966,-0.0099031,-0.0031891
41.8248621,-0.0105745,-0.0041962
41.8253276,-0.0112459,-0.0015106
41.8257931,-0.0115816,0.0011749
41.8262586,-0.0124208,0.0035248
41.8267241,-0.0146029,0.0058747
41.8271897,-0.0172885,0.0082246
41.8276552,-0.0184634,0.0092317
41.8281207,-0.0162814,0.0115816
41.8285862,-0.0142672,0.0139315
41.8290517,-0.014435,0.0152743
41.8295172,-0.0149386,0.014435
41.8299828,-0.0142672,0.0129244
41.8304483,-0.01561,0.0105745
41.8309138,-0.0196384,0.0097353
41.8313793,-0.0229953,0.0224918
41.8318448,-0.0224918,0.0652934
41.8323103,-0.0209812,0.1243763
41.8327759,-0.0203098,0.1683528
41.8332414,-0.0199741,0.1824521
41.8337069,-0.0203098,0.1663386
41.8341724,-0.0199741,0.1273976
41.8346379,-0.0182956,0.0710002
41.8351034,-0.0167849,0.0078889
41.835569,-0.0176242,-0.0542153
41.8360345,-0.0198062,-0.1122911
41.8365,-0.0203098,-0.1572747
41.8369655,-0.0199741,-0.1806058
41.837431,-0.0193027,-0.1851377
41.8378966,-0.0196384,-0.1760739
41.8383621,-0.0184634,-0.1545892
41.8388276,-0.0151064,-0.1196765
41.8392931,-0.0102388,-0.0787213
41.8397586,-0.0062104,-0.0466621
41.8402241,-0.0048676,-0.0297093
41.8406897,-0.0041962,-0.0219883
41.8411552,-0.0008392,-0.0176242
41.8416207,0.0052033,-0.0112459
41.8420862,0.0090639,-0.0001678
41.8425517,0.0127565,0.0139315
41.8430172,0.0206455,0.0303807
41.8434828,0.0305486,0.0481727
41.8439483,0.0377661,0.0626078
41.8444138,0.0407874,0.0748608
41.8448793,0.0397803,0.0990311
41.8453448,0.0327306,0.1366293
41.8458103,0.0179599,0.1797665
41.8462759,-0.0048676,0.2163577
41.8467414,-0.0340734,0.2312963
41.8472069,-0.0656291,0.216022
41.8476724,-0.0958419,0.1750668
41.8481379,-0.1206836,0.1218585
41.8486034,-0.1327687,0.0636149
41.849069,-0.1322652,0.008896
41.8495345,-0.1218585,-0.0250095
41.85,-0.1062486,-0.0404517
41.8504655,-0.0874495,-0.0525368
41.850931,-0.0696574,-0.0572366
41.8513966,-0.0572366,-0.043473
41.8518621,-0.0501869,-0.0196384
41.8523276,-0.0458228,0.0125887
41.8527931,-0.0446479,0.0562295
41.8532586,-0.043473,0.0896315
41.8537241,-0.040116,0.0924849
41.8541897,-0.0369268,0.0656291
41.8546552,-0.0310521,0.0159457
41.8551207,-0.0219883,-0.0458228
41.8555862,-0.0125887,-0.1085985
41.8560517,-0.0038605,-0.1613031
41.8565172,0.0045319,-0.2029297
41.8569828,0.0125887,-0.233814
41.8574483,0.0194705,-0.2472419
41.8579138,0.0248417,-0.2401923
41.8583793,0.0280308,-0.2150149
41.8588448,0.0308843,-0.1708705
41.8593103,0.0330663,-0.093492
41.8597759,0.0342412,0.0025177
41.8602414,0.0345769,0.0867781
41.8607069,0.0325628,0.145861
41.8611724,0.0293736,0.1790951
41.8616379,0.0260166,0.1884947
41.8621034,0.023331,0.1777523
41.862569,0.0209812,0.1542535
41.8630345,0.0166171,0.1216907
41.8635,0.0112459,0.0844282
41.8639655,0.0099031,0.0562295
41.864431,0.0229953,0.0448157
41.8648966,0.0438087,0.0424659
41.8653621,0.0602579,0.0414588
41.8658276,0.0693217,0.0377661
41.8662931,0.0736858,0.0307164
41.8667586,0.0715038,0.0219883
41.8672241,0.0639506,0.0135958
41.8676897,0.0498512,0.0045319
41.8681552,0.0280308,-0.0035248
41.8686207,-0.0018463,-0.0072175
41.8690862,-0.0337377,-0.002182
41.8695517,-0.0614328,0.0105745
41.8700172,-0.0787213,0.0273594
41.8704828,-0.0840925,0.0407874
41.8709483,-0.0814069,0.0495155
41.8714138,-0.0770428,0.0540475
41.8718793,-0.0721752,0.0548867
41.8723448,-0.0663005,0.0522011
41.8728103,-0.0616007,0.047837
41.8732759,-0.0652934,0.0421302
41.8737414,-0.0773785,0.0374304
41.8742069,-0.0909743,0.0347448
41.8746724,-0.1050736,0.033402
41.8751379,-0.1186694,0.0318914
41.8756034,-0.128069,0.0303807
41.876069,-0.1299153,0.030045
41.8765345,-0.1237049,0.0303807
41.877,-0.1104448,0.030045
41.8774655,-0.0928206,0.0280308
41.877931,-0.073518,0.0273594
41.8783966,-0.054551,0.0276951
41.8788621,-0.0384375,0.0256809
41.8793276,-0.0260166,0.0216526
41.8797931,-0.0152743,0.0186313
41.8802586,-0.0050355,0.0179599
41.8807241,0.0045319,0.0164492
41.8811897,0.0125887,0.0152743
41.8816552,0.0203098,0.0135958
41.8821207,0.0273594,0.0105745
41.8825862,0.0320592,0.0078889
41.8830517,0.0350805,0.0062104
41.8835172,0.0349126,0.0057069
41.8839828,0.0350805,0.0050355
41.8844483,0.0374304,0.0031891
41.8849138,0.0381018,0.0018463
41.8853793,0.0372625,0.0011749
41.8858448,0.0359197,0.0005035
41.8863103,0.0335698,0.0001678
41.8867759,0.0307164,-0.0001678
41.8872414,0.0271916,-0.002182
41.8877069,0.023331,-0.005539
41.8881724,0.018967,-0.0105745
41.8886379,0.0135958,-0.01561
41.8891034,0.0082246,-0.017792
41.889569,0.0031891,-0.0181277
41.8900345,-0.0015106,-0.0179599
41.8905,-0.005539,-0.0184634
41.8909655,-0.0085603,-0.0182956
41.891431,-0.0099031,-0.0176242
41.8918966,-0.0112459,-0.01561
41.8923621,-0.0139315,-0.01561
41.8928276,-0.0166171,-0.0162814
41.8932931,-0.0184634,-0.0139315
41.8937586,-0.0213169,-0.0102388
41.8942241,-0.0224918,-0.0062104
41.8946897,-0.021149,-0.0005035
41.8951552,-0.0206455,0.0063783
41.8956207,-0.0209812,0.0135958
41.8960862,-0.0219883,0.0216526
41.8965517,-0.0231632,0.0290379
41.8970172,-0.0253452,0.0347448
41.8974828,-0.0256809,0.0397803
41.8979483,-0.0256809,0.0448157
41.8984138,-0.0250095,0.0485084
41.8988793,-0.0241703,0.0501869
41.8993448,-0.0243381,0.0495155
41.8998103,-0.0250095,0.0481727
41.9002759,-0.0243381,0.0480049
41.9007414,-0.0228275,0.0481727
41.9012069,-0.0229953,0.0461585
